JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer_Code,Comment_Code(s),Comp_Star_1,Comp_Star_2,Charts,Comments,Transfomed,Airmass,Validation_Flag,Cmag,Kmag,HJD,Star_Name,Observer_Affiliation,Measurement_Method,Grouping_Method,ADS_Reference,Digitizer,Credit
2459712.408692,14.285,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.027,Z,17.144,18.339,,TCP J14225968+4122545,VVS,STD,,,,
2459712.409132,14.293,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.026,Z,17.123,18.295,,TCP J14225968+4122545,VVS,STD,,,,
2459712.409201,14.333,0.021,,CV,BSM,,ENSEMBLE,000-BPJ-532,X27938HS,,0,1.006,Z,,14.075,,TCP J14225968+4122545,AAVSO,STD,,,,
2459712.409618,14.297,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.026,Z,17.152,18.339,,TCP J14225968+4122545,VVS,STD,,,,
2459712.409942,14.334,0.026,,CV,BSM,,ENSEMBLE,000-BPJ-532,X27938HS,,0,1.005,Z,,14.110,,TCP J14225968+4122545,AAVSO,STD,,,,
2459712.410058,14.296,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.026,Z,17.174,18.357,,TCP J14225968+4122545,VVS,STD,,,,
2459712.410509,14.306,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.025,Z,17.134,18.328,,TCP J14225968+4122545,VVS,STD,,,,
2459712.410694,14.367,0.021,,CV,BSM,,ENSEMBLE,000-BPJ-532,X27938HS,,0,1.005,Z,,14.087,,TCP J14225968+4122545,AAVSO,STD,,,,
2459712.410949,14.306,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.025,Z,17.145,18.342,,TCP J14225968+4122545,VVS,STD,,,,
2459712.411400,14.278,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.025,Z,17.127,18.299,,TCP J14225968+4122545,VVS,STD,,,,
2459712.411435,14.377,0.027,,CV,BSM,,ENSEMBLE,000-BPJ-532,X27938HS,,0,1.005,Z,,14.076,,TCP J14225968+4122545,AAVSO,STD,,,,
2459712.411875,14.281,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.024,Z,17.123,18.290,,TCP J14225968+4122545,VVS,STD,,,,
2459712.412176,14.304,0.017,,CV,BSM,,ENSEMBLE,000-BPJ-532,X27938HS,,0,1.005,Z,,14.106,,TCP J14225968+4122545,AAVSO,STD,,,,
2459712.412315,14.253,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.024,Z,17.125,18.278,,TCP J14225968+4122545,VVS,STD,,,,
2459712.412766,14.239,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.024,Z,17.099,18.288,,TCP J14225968+4122545,VVS,STD,,,,
2459712.413218,14.241,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.024,Z,17.117,18.302,,TCP J14225968+4122545,VVS,STD,,,,
2459712.413657,14.225,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.023,Z,17.131,18.276,,TCP J14225968+4122545,VVS,STD,,,,
2459712.414144,14.236,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.023,Z,17.100,18.298,,TCP J14225968+4122545,VVS,STD,,,,
2459712.414595,14.267,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.023,Z,17.107,18.275,,TCP J14225968+4122545,VVS,STD,,,,
2459712.415035,14.247,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.022,Z,17.104,18.289,,TCP J14225968+4122545,VVS,STD,,,,
2459712.415475,14.255,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.022,Z,17.099,18.318,,TCP J14225968+4122545,VVS,STD,,,,
2459712.415926,14.257,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.022,Z,17.102,18.252,,TCP J14225968+4122545,VVS,STD,,,,
2459712.416412,14.262,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.022,Z,17.106,18.275,,TCP J14225968+4122545,VVS,STD,,,,
2459712.416956,14.264,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.021,Z,17.105,18.275,,TCP J14225968+4122545,VVS,STD,,,,
2459712.417407,14.271,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.021,Z,17.109,18.322,,TCP J14225968+4122545,VVS,STD,,,,
2459712.417859,14.255,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.021,Z,17.103,18.285,,TCP J14225968+4122545,VVS,STD,,,,
2459712.418310,14.260,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.021,Z,17.120,18.294,,TCP J14225968+4122545,VVS,STD,,,,
2459712.418866,14.240,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.020,Z,17.127,18.310,,TCP J14225968+4122545,VVS,STD,,,,
2459712.419317,14.216,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.020,Z,17.112,18.284,,TCP J14225968+4122545,VVS,STD,,,,
2459712.419769,14.234,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.020,Z,17.099,18.309,,TCP J14225968+4122545,VVS,STD,,,,
2459712.420220,14.220,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.020,Z,17.104,18.272,,TCP J14225968+4122545,VVS,STD,,,,
2459712.420660,14.236,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.019,Z,17.097,18.307,,TCP J14225968+4122545,VVS,STD,,,,
2459712.421146,14.202,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.019,Z,17.099,18.292,,TCP J14225968+4122545,VVS,STD,,,,
2459712.421597,14.237,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.019,Z,17.074,18.287,,TCP J14225968+4122545,VVS,STD,,,,
2459712.422037,14.210,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.019,Z,17.099,18.262,,TCP J14225968+4122545,VVS,STD,,,,
2459712.422488,14.197,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.019,Z,17.088,18.288,,TCP J14225968+4122545,VVS,STD,,,,
2459712.422928,14.202,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.018,Z,17.107,18.282,,TCP J14225968+4122545,VVS,STD,,,,
2459712.423414,14.188,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.018,Z,17.127,18.299,,TCP J14225968+4122545,VVS,STD,,,,
2459712.423866,14.206,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.018,Z,17.108,18.294,,TCP J14225968+4122545,VVS,STD,,,,
2459712.424329,14.201,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.018,Z,17.114,18.281,,TCP J14225968+4122545,VVS,STD,,,,
2459712.424780,14.225,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.018,Z,17.101,18.288,,TCP J14225968+4122545,VVS,STD,,,,
2459712.425231,14.220,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.017,Z,17.109,18.290,,TCP J14225968+4122545,VVS,STD,,,,
2459712.425718,14.198,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.017,Z,17.102,18.298,,TCP J14225968+4122545,VVS,STD,,,,
2459712.426169,14.198,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.017,Z,17.103,18.282,,TCP J14225968+4122545,VVS,STD,,,,
2459712.426620,14.171,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.017,Z,17.108,18.285,,TCP J14225968+4122545,VVS,STD,,,,
2459712.427072,14.179,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.017,Z,17.116,18.293,,TCP J14225968+4122545,VVS,STD,,,,
2459712.427523,14.185,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.017,Z,17.107,18.261,,TCP J14225968+4122545,VVS,STD,,,,
2459712.428009,14.175,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.016,Z,17.089,18.295,,TCP J14225968+4122545,VVS,STD,,,,
2459712.428449,14.166,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.016,Z,17.120,18.295,,TCP J14225968+4122545,VVS,STD,,,,
2459712.431134,14.164,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.016,Z,17.083,18.308,,TCP J14225968+4122545,VVS,STD,,,,
2459712.431586,14.173,0.011,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,17.078,18.271,,TCP J14225968+4122545,VVS,STD,,,,
2459712.432025,14.163,0.011,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,17.085,18.267,,TCP J14225968+4122545,VVS,STD,,,,
2459712.432558,14.158,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,17.106,18.287,,TCP J14225968+4122545,VVS,STD,,,,
2459712.433009,14.139,0.011,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,17.107,18.267,,TCP J14225968+4122545,VVS,STD,,,,
2459712.433449,14.171,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,17.096,18.278,,TCP J14225968+4122545,VVS,STD,,,,
2459712.433900,14.160,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,17.098,18.266,,TCP J14225968+4122545,VVS,STD,,,,
2459712.434375,14.157,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,17.108,18.282,,TCP J14225968+4122545,VVS,STD,,,,
2459712.434861,14.161,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,17.102,18.255,,TCP J14225968+4122545,VVS,STD,,,,
2459712.435312,14.168,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,17.090,18.277,,TCP J14225968+4122545,VVS,STD,,,,
2459712.435764,14.178,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,17.088,18.256,,TCP J14225968+4122545,VVS,STD,,,,
2459712.436215,14.165,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.085,18.301,,TCP J14225968+4122545,VVS,STD,,,,
2459712.436678,14.140,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.093,18.304,,TCP J14225968+4122545,VVS,STD,,,,
2459712.437164,14.172,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.094,18.285,,TCP J14225968+4122545,VVS,STD,,,,
2459712.437604,14.176,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.079,18.257,,TCP J14225968+4122545,VVS,STD,,,,
2459712.438079,14.200,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.099,18.270,,TCP J14225968+4122545,VVS,STD,,,,
2459712.438530,14.186,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.108,18.294,,TCP J14225968+4122545,VVS,STD,,,,
2459712.438970,14.206,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.107,18.277,,TCP J14225968+4122545,VVS,STD,,,,
2459712.439468,14.217,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.091,18.285,,TCP J14225968+4122545,VVS,STD,,,,
2459712.439907,14.197,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.092,18.281,,TCP J14225968+4122545,VVS,STD,,,,
2459712.440359,14.236,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.085,18.271,,TCP J14225968+4122545,VVS,STD,,,,
2459712.440810,14.196,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.102,18.312,,TCP J14225968+4122545,VVS,STD,,,,
2459712.441250,14.176,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.093,18.239,,TCP J14225968+4122545,VVS,STD,,,,
2459712.441736,14.223,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.067,18.267,,TCP J14225968+4122545,VVS,STD,,,,
2459712.442188,14.203,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.087,18.272,,TCP J14225968+4122545,VVS,STD,,,,
2459712.442627,14.229,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.076,18.260,,TCP J14225968+4122545,VVS,STD,,,,
2459712.443090,14.240,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.067,18.268,,TCP J14225968+4122545,VVS,STD,,,,
2459712.443530,14.231,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.085,18.250,,TCP J14225968+4122545,VVS,STD,,,,
2459712.444074,14.223,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.104,18.246,,TCP J14225968+4122545,VVS,STD,,,,
2459712.444525,14.222,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.081,18.294,,TCP J14225968+4122545,VVS,STD,,,,
2459712.444988,14.264,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.079,18.259,,TCP J14225968+4122545,VVS,STD,,,,
2459712.445440,14.246,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.081,18.267,,TCP J14225968+4122545,VVS,STD,,,,
2459712.445891,14.287,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.088,18.276,,TCP J14225968+4122545,VVS,STD,,,,
2459712.446377,14.295,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.062,18.252,,TCP J14225968+4122545,VVS,STD,,,,
2459712.446817,14.298,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.086,18.272,,TCP J14225968+4122545,VVS,STD,,,,
2459712.447269,14.331,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.068,18.266,,TCP J14225968+4122545,VVS,STD,,,,
2459712.447720,14.304,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.085,18.285,,TCP J14225968+4122545,VVS,STD,,,,
2459712.448183,14.329,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.094,18.258,,TCP J14225968+4122545,VVS,STD,,,,
2459712.448657,14.344,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.070,18.258,,TCP J14225968+4122545,VVS,STD,,,,
2459712.449109,14.346,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.076,18.274,,TCP J14225968+4122545,VVS,STD,,,,
2459712.449549,14.338,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.064,18.269,,TCP J14225968+4122545,VVS,STD,,,,
2459712.450000,14.326,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.069,18.273,,TCP J14225968+4122545,VVS,STD,,,,
2459712.450451,14.316,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.085,18.280,,TCP J14225968+4122545,VVS,STD,,,,
2459712.450926,14.326,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.076,18.266,,TCP J14225968+4122545,VVS,STD,,,,
2459712.451377,14.319,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.073,18.287,,TCP J14225968+4122545,VVS,STD,,,,
2459712.451829,14.322,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.080,18.260,,TCP J14225968+4122545,VVS,STD,,,,
2459712.452269,14.316,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.066,18.272,,TCP J14225968+4122545,VVS,STD,,,,
2459712.452731,14.349,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.089,18.259,,TCP J14225968+4122545,VVS,STD,,,,
2459712.453287,14.303,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.082,18.232,,TCP J14225968+4122545,VVS,STD,,,,
2459712.453750,14.338,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.014,Z,17.081,18.278,,TCP J14225968+4122545,VVS,STD,,,,
2459712.454201,14.354,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,17.080,18.263,,TCP J14225968+4122545,VVS,STD,,,,
2459712.454641,14.356,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,17.092,18.277,,TCP J14225968+4122545,VVS,STD,,,,
2459712.455093,14.348,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,17.110,18.278,,TCP J14225968+4122545,VVS,STD,,,,
2459712.455579,14.347,0.014,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,17.102,18.320,,TCP J14225968+4122545,VVS,STD,,,,
2459712.456030,14.346,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,17.095,18.275,,TCP J14225968+4122545,VVS,STD,,,,
2459712.456505,14.347,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,17.090,18.272,,TCP J14225968+4122545,VVS,STD,,,,
2459712.456968,14.330,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,17.088,18.297,,TCP J14225968+4122545,VVS,STD,,,,
2459712.457419,14.286,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,17.113,18.247,,TCP J14225968+4122545,VVS,STD,,,,
2459712.457905,14.290,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,17.094,18.258,,TCP J14225968+4122545,VVS,STD,,,,
2459712.458345,14.275,0.013,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.015,Z,17.086,18.278,,TCP J14225968+4122545,VVS,STD,,,,
2459712.461262,14.265,0.012,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.016,Z,17.082,18.245,,TCP J14225968+4122545,VVS,STD,,,,
2459712.531,14.262,0.034,,CV,PYG,,135,,AAVSO X27938KS,SLOOH,0,,Z,13.5,,,TCP J14225968+4122545,BAA-VSS,STD,,,,
2459712.552066,13.989,0.007,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.133,Z,14.988,16.095,,TCP J14225968+4122545,VVS,STD,,,,
2459712.552413,13.976,0.007,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.134,Z,15.030,16.089,,TCP J14225968+4122545,VVS,STD,,,,
2459712.552899,14.057,0.007,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.135,Z,14.997,16.086,,TCP J14225968+4122545,VVS,STD,,,,
2459712.553235,14.034,0.007,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.136,Z,14.996,16.077,,TCP J14225968+4122545,VVS,STD,,,,
2459712.553582,14.079,0.007,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.137,Z,14.962,16.076,,TCP J14225968+4122545,VVS,STD,,,,
2459712.553929,14.060,0.007,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.138,Z,14.991,16.086,,TCP J14225968+4122545,VVS,STD,,,,
2459712.554265,14.020,0.007,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.138,Z,15.022,16.069,,TCP J14225968+4122545,VVS,STD,,,,
2459712.554589,14.088,0.007,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.139,Z,14.977,16.109,,TCP J14225968+4122545,VVS,STD,,,,
2459712.554994,14.055,0.007,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.140,Z,14.972,16.060,,TCP J14225968+4122545,VVS,STD,,,,
2459712.555677,14.062,0.007,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.142,Z,14.992,16.070,,TCP J14225968+4122545,VVS,STD,,,,
2459712.556013,14.073,0.007,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.143,Z,14.990,16.091,,TCP J14225968+4122545,VVS,STD,,,,
2459712.556360,14.085,0.007,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.144,Z,14.992,16.083,,TCP J14225968+4122545,VVS,STD,,,,
2459712.557112,14.088,0.007,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.146,Z,14.955,16.077,,TCP J14225968+4122545,VVS,STD,,,,
